MainRegion,Region,Location,Latitude,Longitude,Year,ALT_Max,LST_Day_1km,LST_Night_1km
Russia,Chukotka,Lavrentia,65.6,-171.05,2001,91.5,,
Russia,Chukotka,Lavrentia,65.6,-171.05,2002,109.625,,
Russia,Chukotka,Lavrentia,65.6,-171.05,2003,87.5,,
Russia,Chukotka,Lavrentia,65.6,-171.05,2004,101.25,,
Russia,Chukotka,Lavrentia,65.6,-171.05,2005,100.5,,
Russia,Chukotka,Lavrentia,65.6,-171.05,2006,97.75,,
Russia,Chukotka,Lavrentia,65.6,-171.05,2007,100.0,,
Russia,Chukotka,Lavrentia,65.6,-171.05,2008,102.0,,
Russia,Chukotka,Lavrentia,65.6,-171.05,2009,99.5,,
Russia,Chukotka,Lavrentia,65.6,-171.05,2010,106.0,,
Russia,Chukotka,Lavrentia,65.6,-171.05,2011,103.75,,
Russia,Chukotka,Lavrentia,65.6,-171.05,2012,100.75,,
Russia,Chukotka,Lavrentia,65.6,-171.05,2013,114.0,,
Russia,Chukotka,Lavrentia,65.6,-171.05,2014,101.75,,
Russia,Chukotka,Lavrentia,65.6,-171.05,2015,112.5,,
Russia,Chukotka,Lavrentia,65.6,-171.05,2016,106.75,,
Russia,Chukotka,Lavrentia,65.6,-171.05,2017,102.75,,
Russia,Chukotka,Lavrentia,65.6,-171.05,2018,97.25,,
Russia,Chukotka,Lavrentia,65.6,-171.05,2019,96.0,,
Alaska,Alaska Interior,HessCreek,65.65724,-149.08443,2004,77.0,13589.817307692309,13093.81188118812
Alaska,Alaska Interior,HessCreek,65.65724,-149.08443,2005,85.0,13549.908602150537,13055.729468599035
Alaska,Alaska Interior,HessCreek,65.65724,-149.08443,2006,88.0,13353.0625,13011.057591623037
Alaska,Alaska Interior,HessCreek,65.65724,-149.08443,2007,88.0,13471.25,13065.538812785388
Alaska,Alaska Interior,HessCreek,65.65724,-149.08443,2008,84.0,13449.633165829146,13040.324873096446
Alaska,Alaska Interior,HessCreek,65.65724,-149.08443,2009,84.0,13451.242574257425,12965.88785046729
Alaska,Alaska Interior,HessCreek,65.65724,-149.08443,2010,89.0,13492.170403587445,13043.666666666666
Alaska,Alaska Interior,HessCreek,65.65724,-149.08443,2011,68.0,13322.722488038278,12954.981132075472
Alaska,Alaska Interior,Circle,65.82819,-144.07843,2004,100.0,13368.243478260869,12901.521739130434
Alaska,Alaska Interior,Circle,65.82819,-144.07843,2005,100.0,13536.933014354066,13029.38695652174
Alaska,Alaska Interior,Circle,65.82819,-144.07843,2006,100.0,13274.860169491525,12830.300411522634
Alaska,Alaska Interior,Circle,65.82819,-144.07843,2007,100.0,13520.90322580645,12995.738181818182
Alaska,Alaska Interior,Circle,65.82819,-144.07843,2008,100.0,13401.155339805826,12954.5444015444
Alaska,Alaska Interior,Circle,65.82819,-144.07843,2009,100.0,13510.062780269058,12940.133891213389
Alaska,Alaska Interior,Circle,65.82819,-144.07843,2010,99.9546666666667,13506.01646090535,12948.96837944664
Alaska,Alaska Interior,Circle,65.82819,-144.07843,2011,99.824,13372.158798283263,12865.142857142857
Alaska,Alaska Interior,Circle,65.82819,-144.07843,2012,99.616,13229.127659574468,12824.373540856031
Alaska,Alaska Interior,Circle,65.82819,-144.07843,2013,99.3386666666667,13516.36574074074,13017.190082644629
Alaska,Alaska Interior,Circle,65.82819,-144.07843,2014,99.0,13446.882096069869,12989.11155378486
Canada,Canada,Ukkusiksalik_National_Park,65.87808,-89.36717,2009,75.0,13099.737704918032,12833.150442477876
Canada,Canada,Ukkusiksalik_National_Park,65.87808,-89.36717,2010,89.0833333333333,13328.642424242424,12988.97489539749
Canada,Canada,Ukkusiksalik_National_Park,65.87808,-89.36717,2011,93.0,13167.357142857143,12882.722466960353
Canada,Canada,Ukkusiksalik_National_Park,65.87808,-89.36717,2012,85.0,13098.858895705522,12810.207792207791
Russia,West Siberia,Novyy Urengoy,66.05003,76.64494,2015,260.0,13520.315151515151,13150.197044334975
Russia,West Siberia,Novyy Urengoy,66.05003,76.64494,2016,237.5,13577.768421052631,13199.67857142857
Russia,West Siberia,Novyy Urengoy,66.05003,76.64494,2017,260.0,13480.423357664233,13192.684491978609
Russia,West Siberia,Novyy Urengoy,66.05003,76.64494,2018,230.0,13496.651006711409,13039.85641025641
Russia,West Siberia,Urengoy_Gas_Field_GP5,66.31325,76.903478,2003,180.0,13407.060150375939,13083.455555555556
Russia,West Siberia,Urengoy_Gas_Field_GP5,66.31325,76.903478,2004,169.0,13267.324675324675,12962.810344827587
Russia,West Siberia,Urengoy_Gas_Field_GP5,66.31325,76.903478,2005,200.0,13496.63448275862,13202.713450292398
Russia,West Siberia,Urengoy_Gas_Field_GP5,66.31325,76.903478,2006,195.25,13130.462857142857,12895.084577114429
Russia,West Siberia,Urengoy_Gas_Field_GP5,66.31325,76.903478,2007,200.0,13571.672,13092.435897435897
Russia,West Siberia,Urengoy_Gas_Field_GP5,66.31325,76.903478,2008,150.5,13341.012903225806,13147.779761904761
Russia,West Siberia,Urengoy_Gas_Field_GP5,66.31325,76.903478,2009,163.0,13183.7,12869.815217391304
Russia,West Siberia,Urengoy_Gas_Field_GP5,66.31325,76.903478,2010,171.0,12968.177777777777,12822.85945945946
Russia,West Siberia,Urengoy_Gas_Field_GP5,66.31325,76.903478,2011,191.0,13516.466666666667,13207.890243902439
Russia,West Siberia,Urengoy_Gas_Field_GP5,66.31325,76.903478,2012,200.0,13478.9578313253,13184.798913043478
Russia,West Siberia,Urengoy_Gas_Field_GP5,66.31325,76.903478,2013,180.0,13416.043209876543,13018.39226519337
Russia,West Siberia,Urengoy_Gas_Field_GP5,66.31325,76.903478,2014,180.0,13171.677685950413,12901.864197530864
Russia,West Siberia,Urengoy_Gas_Field_GP5,66.31325,76.903478,2015,180.0,13409.083916083917,13140.751445086706
Russia,West Siberia,Urengoy_Gas_Field_GP5,66.31325,76.903478,2016,180.0,13463.551515151516,13175.72105263158
Russia,West Siberia,Urengoy_Gas_Field_GP5,66.31325,76.903478,2017,181.0,13441.40909090909,13105.445859872612
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,1991,46.0,,
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,1992,51.8262578616352,,
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,1993,55.0,,
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,1994,56.0,,
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,1995,45.0,,
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,1996,47.0592592592593,,
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,1997,51.3407407407407,,
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,1998,55.0,,
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,1999,57.0,,
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,2000,54.0,13505.91823899371,13284.48
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,2001,55.0,13407.28108108108,13107.540229885057
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,2002,53.0,13621.730158730159,13266.100917431193
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,2003,50.0,13417.860696517413,13180.570776255709
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,2004,50.0,13460.814634146342,13208.267605633802
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,2005,58.0,13518.564102564103,13212.054054054053
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,2006,58.0,13338.363636363636,13001.04347826087
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,2007,61.0,13581.255707762557,13194.946188340808
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,2008,48.0,13392.451776649747,13072.55023923445
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,2009,58.0,13391.652406417112,13140.758139534884
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,2010,55.0,13557.676855895197,13129.004385964912
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,2011,54.0,13392.964467005077,13116.245098039215
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,2012,62.0,13195.41,13005.347107438016
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,2013,56.0,13472.448979591836,13146.532751091703
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,2014,64.0,13454.412621359223,13214.317596566523
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,2015,61.0,13511.701030927836,13224.226600985221
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,2016,58.0,13611.004878048781,13259.382882882883
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,2017,58.0,13503.046632124353,13174.178403755868
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,2018,67.0,13431.415789473684,13185.692307692309
Alaska,Alaska Interior,Old_Man,66.45,-150.6166667,2019,73.0,13539.995215311004,13250.405286343612
Russia,West Siberia,Salekhard,66.54395,66.73125,2016,190.0,13644.220994475138,13266.668508287294
Russia,West Siberia,Salekhard,66.54395,66.73125,2017,183.333333333333,13558.826086956522,13190.673076923076
Russia,West Siberia,Salekhard,66.54395,66.73125,2018,200.0,13407.163522012579,13177.441176470587
Alaska,Alaska Interior,Allakaket,66.54491,-152.64539,2005,83.0,13463.15811965812,13166.102766798418
Alaska,Alaska Interior,Allakaket,66.54491,-152.64539,2006,90.0,13263.652173913044,12942.95219123506
Alaska,Alaska Interior,Allakaket,66.54491,-152.64539,2007,90.0,13540.366141732284,13039.173913043478
Alaska,Alaska Interior,Allakaket,66.54491,-152.64539,2008,80.0,13313.292372881357,12950.19341563786
Alaska,Alaska Interior,Allakaket,66.54491,-152.64539,2009,80.0,13300.37668161435,13005.532786885246
Russia,West Siberia,Gornoknyazevsk,66.569882,66.880857,2016,198.0,13639.968911917098,13309.56157635468
Russia,West Siberia,Gornoknyazevsk,66.569882,66.880857,2017,200.0,13474.790960451977,13201.940540540541
Russia,West Siberia,Gornoknyazevsk,66.569882,66.880857,2018,200.0,13339.69822485207,13183.092307692308
Alaska,Alaska Interior,FortYukon,66.62076,-145.1035,2004,100.0,13434.77186311787,13133.007782101167
Alaska,Alaska Interior,FortYukon,66.62076,-145.1035,2005,100.0,13520.49377593361,13192.240663900415
Alaska,Alaska Interior,FortYukon,66.62076,-145.1035,2006,100.0,13351.939024390244,13066.548
Alaska,Alaska Interior,FortYukon,66.62076,-145.1035,2007,100.0,13497.080985915492,13135.723880597016
Alaska,Alaska Interior,FortYukon,66.62076,-145.1035,2008,100.0,13374.191836734693,13062.652719665271
Alaska,Alaska Interior,FortYukon,66.62076,-145.1035,2009,100.0,13416.92803030303,13018.345238095239
Russia,West Siberia,Labytnangy,66.696667,66.358889,2008,120.0,13559.845679012345,13216.857868020305
Russia,West Siberia,Labytnangy,66.696667,66.358889,2009,196.0,13221.687116564417,12992.62910798122
Russia,West Siberia,Labytnangy,66.696667,66.358889,2010,135.0,13279.597402597403,12897.301507537688
Russia,West Siberia,Labytnangy,66.696667,66.358889,2011,161.0,13515.551948051949,13201.32701421801
Russia,West Siberia,Labytnangy,66.696667,66.358889,2012,124.0,13530.758241758242,13255.647619047619
Russia,West Siberia,Labytnangy,66.696667,66.358889,2013,120.0,13596.598958333334,13159.945701357467
Russia,West Siberia,Labytnangy,66.696667,66.358889,2014,150.0,13399.051282051281,13015.686170212766
Russia,West Siberia,Labytnangy,66.696667,66.358889,2015,150.0,13436.977142857142,13180.489583333334
Russia,West Siberia,Labytnangy,66.696667,66.358889,2016,175.0,13663.511235955057,13248.79
Russia,West Siberia,Oktyabrskyy,66.709167,66.567778,2008,131.0,13483.393258426966,13197.752427184467
Russia,West Siberia,Oktyabrskyy,66.709167,66.567778,2009,113.0,13149.860465116279,12971.967592592593
Russia,West Siberia,Oktyabrskyy,66.709167,66.567778,2010,125.0,13241.953020134228,12916.555023923445
Russia,West Siberia,Oktyabrskyy,66.709167,66.567778,2011,134.0,13518.234939759037,13194.719806763285
Russia,West Siberia,Oktyabrskyy,66.709167,66.567778,2012,118.0,13524.486187845303,13215.381188118812
Russia,West Siberia,Oktyabrskyy,66.709167,66.567778,2013,127.0,13510.084210526316,13190.618604651163
Russia,West Siberia,Oktyabrskyy,66.709167,66.567778,2014,129.0,13332.651612903226,13026.158469945356
Russia,West Siberia,Oktyabrskyy,66.709167,66.567778,2015,173.0,13404.104294478528,13144.469945355191
Russia,West Siberia,Oktyabrskyy,66.709167,66.567778,2016,170.0,13672.994535519125,13245.89705882353
Russia,West Siberia,"Harp, Polar Urals",66.723483,66.080488,2011,200.0,13498.92857142857,13187.8
Russia,West Siberia,"Harp, Polar Urals",66.723483,66.080488,2012,200.0,13499.20588235294,13223.137254901962
Russia,West Siberia,"Harp, Polar Urals",66.723483,66.080488,2013,200.0,13593.333333333334,13207.772093023255
Russia,West Siberia,"Harp, Polar Urals",66.723483,66.080488,2014,200.0,13377.194630872484,13063.704663212435
Russia,West Siberia,"Harp, Polar Urals",66.723483,66.080488,2015,200.0,13416.37012987013,13167.478723404256
Russia,West Siberia,"Harp, Polar Urals",66.723483,66.080488,2016,198.0,13609.727272727272,13252.614130434782
Russia,West Siberia,"Harp, Polar Urals",66.723483,66.080488,2017,179.0,13557.48502994012,13224.427027027026
Russia,West Siberia,"Harp, Polar Urals",66.723483,66.080488,2018,200.0,13525.347305389221,13150.657142857142
Canada,Canada,Owl_River_Auyuittuq_NP,66.87932,-64.69728,2004,56.5,13049.658959537572,12849.193548387097
Canada,Canada,Owl_River_Auyuittuq_NP,66.87932,-64.69728,2005,56.5,13182.82269503546,12921.25
Canada,Canada,Owl_River_Auyuittuq_NP,66.87932,-64.69728,2006,68.5,13076.83552631579,12886.09756097561
Canada,Canada,Owl_River_Auyuittuq_NP,66.87932,-64.69728,2007,65.0,13056.791411042945,12880.747524752474
Canada,Canada,Owl_River_Auyuittuq_NP,66.87932,-64.69728,2008,43.5,13280.547770700638,12945.06103286385
Canada,Canada,Owl_River_Auyuittuq_NP,66.87932,-64.69728,2009,49.0,13102.07486631016,12878.720524017468
Canada,Canada,Owl_River_Auyuittuq_NP,66.87932,-64.69728,2010,42.0,13303.426829268292,13011.147826086957
Canada,Canada,Owl_River_Auyuittuq_NP,66.87932,-64.69728,2011,54.5,13191.174825174825,12986.354838709678
Canada,Canada,Owl_River_Auyuittuq_NP,66.87932,-64.69728,2012,44.5,13149.04705882353,12915.780487804877
Russia,Russian European north,Seida,67.06556,62.92508,2007,150.0,13622.66393442623,13305.135135135135
Russia,Russian European north,Seida,67.06556,62.92508,2008,150.0,13597.651162790698,13231.72049689441
Russia,Russian European north,Seida,67.06556,62.92508,2009,150.0,13220.884892086331,13063.916201117318
Russia,Russian European north,Seida,67.06556,62.92508,2010,150.0,13199.153153153153,12960.182432432432
Russia,Russian European north,Seida,67.06556,62.92508,2011,150.0,13509.095652173914,13268.2375
Russia,Russian European north,Seida,67.06556,62.92508,2012,130.0,13519.381944444445,13236.813253012047
Russia,Russian European north,Seida,67.06556,62.92508,2013,130.0,13556.612244897959,13230.154761904761
Russia,Russian European north,Seida,67.06556,62.92508,2014,128.0,13208.868421052632,12987.647887323943
Russia,Russian European north,Seida,67.06556,62.92508,2015,138.0,13455.252032520326,13198.954545454546
Russia,Russian European north,Seida,67.06556,62.92508,2016,150.0,13724.763888888889,13333.891719745223
Russia,Russian European north,Seida,67.06556,62.92508,2017,139.0,13699.858333333334,13250.296296296296
Russia,Russian European north,Seida,67.06556,62.92508,2018,170.0,13491.88,13153.383116883117
Russia,Russian European north,Talnik,67.33333,63.73333,1993,164.0,,
Russia,Russian European north,Talnik,67.33333,63.73333,1994,200.0,,
Russia,Russian European north,Talnik,67.33333,63.73333,1995,192.0,,
Russia,Russian European north,Talnik,67.33333,63.73333,1996,205.0,,
Russia,Russian European north,Talnik,67.33333,63.73333,1997,205.0,,
Russia,Russian European north,Talnik,67.33333,63.73333,1998,210.0,,
Russia,Russian European north,Talnik,67.33333,63.73333,1999,204.0,,
Russia,Russian European north,Talnik,67.33333,63.73333,2000,200.0,13765.019607843138,13355.040983606557
Russia,Russian European north,Talnik,67.33333,63.73333,2001,200.0,13311.326241134751,12965.373493975903
Russia,Russian European north,Talnik,67.33333,63.73333,2002,200.0,13230.245454545455,13019.860927152318
Russia,Russian European north,Talnik,67.33333,63.73333,2003,200.0,13610.048,13143.489510489511
Russia,Russian European north,Talnik,67.33333,63.73333,2004,200.0,13433.137931034482,13143.69512195122
Russia,Russian European north,Talnik,67.33333,63.73333,2005,200.0,13530.248175182482,13174.225
Russia,Russian European north,Talnik,67.33333,63.73333,2006,200.0,13211.883561643835,13015.142857142857
Russia,Russian European north,Talnik,67.33333,63.73333,2007,200.0,13582.666666666666,13267.708333333334
Russia,Russian European north,Talnik,67.33333,63.73333,2008,200.0,13524.768595041322,13183.323170731708
Russia,Russian European north,Talnik,67.33333,63.73333,2009,200.0,13231.641221374046,13006.856321839081
Russia,Russian European north,Talnik,67.33333,63.73333,2010,200.0,13152.447368421053,13009.055900621119
Russia,Russian European north,Talnik,67.33333,63.73333,2011,200.0,13471.902654867257,13232.644578313253
Russia,Russian European north,Talnik,67.33333,63.73333,2012,200.0,13421.657718120805,13223.490683229813
Russia,Russian European north,Talnik,67.33333,63.73333,2013,200.0,13539.201388888889,13250.760233918129
Russia,Russian European north,Talnik,67.33333,63.73333,2014,200.0,13285.371681415929,12958.23448275862
Russia,Russian European north,Talnik,67.33333,63.73333,2015,200.0,13445.616,13163.036585365853
Russia,Russian European north,Talnik,67.33333,63.73333,2016,200.0,13742.68,13327.011428571428
Russia,Russian European north,Talnik,67.33333,63.73333,2017,200.0,13720.239316239316,13200.093567251462
Russia,West Siberia,Urengoy_Gas_Field_GP15,67.47791,76.69529,2003,118.0,13391.258503401361,13104.875706214689
Russia,West Siberia,Urengoy_Gas_Field_GP15,67.47791,76.69529,2004,97.25,13317.607142857143,12997.65306122449
Russia,West Siberia,Urengoy_Gas_Field_GP15,67.47791,76.69529,2005,110.25,13490.823529411764,13193.511627906977
Russia,West Siberia,Urengoy_Gas_Field_GP15,67.47791,76.69529,2006,110.25,13142.281609195403,12840.975247524753
Russia,West Siberia,Urengoy_Gas_Field_GP15,67.47791,76.69529,2007,130.0,13622.141592920354,13081.70625
Russia,West Siberia,Urengoy_Gas_Field_GP15,67.47791,76.69529,2008,120.75,13331.00709219858,13113.977900552487
Russia,West Siberia,Urengoy_Gas_Field_GP15,67.47791,76.69529,2009,118.0,13058.051724137931,12827.384615384615
Russia,West Siberia,Urengoy_Gas_Field_GP15,67.47791,76.69529,2010,121.0,12879.602739726028,12779.440414507771
Russia,West Siberia,Urengoy_Gas_Field_GP15,67.47791,76.69529,2011,135.0,13464.538461538461,13189.022598870057
Russia,West Siberia,Urengoy_Gas_Field_GP15,67.47791,76.69529,2012,147.0,13361.245508982036,13138.122905027933
Russia,West Siberia,Urengoy_Gas_Field_GP15,67.47791,76.69529,2013,163.0,13298.281609195403,13039.935483870968
Russia,West Siberia,Urengoy_Gas_Field_GP15,67.47791,76.69529,2014,155.0,13008.663793103447,12862.24
Russia,West Siberia,Urengoy_Gas_Field_GP15,67.47791,76.69529,2015,147.124722134011,13243.878378378378,13061.011764705883
Russia,West Siberia,Urengoy_Gas_Field_GP15,67.47791,76.69529,2016,141.0,13547.58282208589,13234.015706806284
Russia,West Siberia,Urengoy_Gas_Field_GP15,67.47791,76.69529,2017,138.0,13406.744525547445,13184.707317073171
Russia,Central Siberia,Igarka,67.48135,86.4347,2003,150.0,13330.098159509202,13058.986928104576
Russia,Central Siberia,Igarka,67.48135,86.4347,2004,150.0,13176.597402597403,13036.1875
Russia,Central Siberia,Igarka,67.48135,86.4347,2005,142.5,13387.123456790123,13212.881656804733
Russia,Central Siberia,Igarka,67.48135,86.4347,2006,150.0,13133.651041666666,12914.45945945946
Russia,Central Siberia,Igarka,67.48135,86.4347,2007,144.0,13333.521428571428,13026.05625
Russia,Central Siberia,Igarka,67.48135,86.4347,2008,150.0,13245.534591194968,13112.527607361963
Russia,Central Siberia,Igarka,67.48135,86.4347,2009,156.0,13123.35294117647,12875.994594594595
Russia,Central Siberia,Igarka,67.48135,86.4347,2010,165.0,12937.528662420382,12767.74863387978
Russia,Central Siberia,Igarka,67.48135,86.4347,2011,159.0,13389.294520547945,13200.25786163522
Russia,Central Siberia,Igarka,67.48135,86.4347,2012,169.5,13270.144444444444,13057.104166666666
Russia,Central Siberia,Igarka,67.48135,86.4347,2013,180.0,13391.875,13132.486187845303
Russia,Central Siberia,Igarka,67.48135,86.4347,2014,155.0,13134.299270072992,12899.503496503496
Russia,Central Siberia,Igarka,67.48135,86.4347,2015,166.0,13305.185430463576,13060.550561797752
Russia,Central Siberia,Igarka,67.48135,86.4347,2016,210.0,13505.217142857144,13333.186813186812
Russia,Central Siberia,Igarka,67.48135,86.4347,2017,167.0,13258.22972972973,13160.006493506493
Russia,Central Siberia,Igarka,67.48135,86.4347,2018,168.0,13369.06711409396,13111.228187919463
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,1991,100.0,,
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,1992,102.0,,
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,1993,99.75,,
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,1994,103.75,,
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,1995,100.5,,
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,1996,107.75,,
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,1997,108.75,,
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,1998,107.25,,
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,1999,106.25,,
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,2000,109.0,13751.414141414141,13328.59090909091
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,2001,116.5,13375.546762589927,12951.288461538461
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,2002,135.0,13188.972222222223,12977.078431372549
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,2003,118.0,13573.663793103447,13140.204545454546
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,2004,115.0,13360.083333333334,13124.688235294117
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,2005,130.0,13534.340277777777,13190.97619047619
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,2006,118.0,13225.487012987012,13004.644444444444
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,2007,128.0,13681.899159663866,13276.121621621622
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,2008,130.0,13542.71875,13192.968152866242
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,2009,130.0,13280.192857142858,12972.12087912088
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,2010,130.0,13110.959016393443,12930.676829268292
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,2011,130.0,13566.412280701754,13232.619047619048
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,2012,128.0,13525.258992805755,13184.256097560976
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,2013,130.0,13569.604316546762,13237.006172839507
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,2014,130.0,13135.453125,12937.980392156862
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,2015,130.0,13577.721739130435,13189.490797546012
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,2016,147.0,13744.510344827586,13319.98717948718
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,2017,144.0,13651.677165354331,13236.765060240963
Russia,Russian European north,Ayach_Yakha_Vorkuta,67.58333,64.18333,2018,150.0,13466.348484848484,13158.809523809523
Russia,Russian European north,Umbozero_Kola_Peninsula,67.7723958,34.182046,2006,200.0,13500.448275862069,13307.326829268293
Russia,Russian European north,Umbozero_Kola_Peninsula,67.7723958,34.182046,2007,200.0,13534.543859649122,13351.62087912088
Russia,Russian European north,Umbozero_Kola_Peninsula,67.7723958,34.182046,2008,200.0,13531.152173913044,13302.66847826087
Russia,Russian European north,Umbozero_Kola_Peninsula,67.7723958,34.182046,2009,200.0,13483.05421686747,13309.431578947368
Russia,Russian European north,Umbozero_Kola_Peninsula,67.7723958,34.182046,2010,200.0,13359.126373626374,13178.849246231155
Russia,Russian European north,Umbozero_Kola_Peninsula,67.7723958,34.182046,2011,200.0,13571.333333333334,13367.174757281553
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,1991,50.0,,
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,1992,54.9259259259259,,
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,1993,56.7407407407407,,
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,1994,57.0,,
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,1995,48.0,,
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,1996,52.0,,
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,1997,52.0,,
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,1998,64.0,,
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,1999,55.0,,
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,2000,59.0,13320.630681818182,13005.106598984772
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,2001,60.0,13169.9375,12920.420512820512
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,2002,74.0,13305.32,13056.548837209302
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,2003,55.0,13250.915,12981.345622119816
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,2004,56.0,13344.049549549549,13017.564853556485
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,2005,63.0,13456.328638497653,13107.93670886076
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,2006,61.0,13149.450261780104,12950.783410138249
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,2007,76.0,13393.051502145923,13020.184
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,2008,53.0,13249.647959183674,12963.315315315316
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,2009,59.0,13156.559585492229,12988.857142857143
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,2010,56.0,13335.311926605504,13090.549356223177
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,2011,71.0,13360.989949748744,13010.706140350878
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,2012,67.0,13034.173515981734,12849.549586776859
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,2013,62.0,13280.740932642488,12987.359307359307
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,2014,57.0,13223.970873786408,13021.641025641025
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,2015,57.1851851851852,13337.078817733991,13073.871681415929
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,2016,58.4814814814815,13440.162679425837,13093.02822580645
Alaska,Alaska North Slope,ChandalarShelf,68.0691,-149.5804,2017,62.0,13304.262032085562,13056.939393939394
Alaska,Alaska Interior,ArcticVillage,68.13013,-145.54007,2005,100.0,13333.454166666666,12899.988593155893
