MainRegion,Region,Location,Latitude,Longitude,Year,ALT_Max,Lat,Lon,PFG_days,SFG_days,NFG_days,PFG_dewpoint_temperature_2m,PFG_lake_ice_depth,PFG_skin_reservoir_content,PFG_snow_albedo,PFG_snow_depth,PFG_soil_temperature_level_1,PFG_soil_temperature_level_2,PFG_soil_temperature_level_3,PFG_soil_temperature_level_4,PFG_surface_latent_heat_flux_sum,PFG_surface_pressure,PFG_surface_solar_radiation_downwards_sum,PFG_temperature_2m,PFG_total_precipitation_sum,PFG_u_component_of_wind_10m,PFG_v_component_of_wind_10m,SFG_dewpoint_temperature_2m,SFG_lake_ice_depth,SFG_skin_reservoir_content,SFG_snow_albedo,SFG_snow_depth,SFG_soil_temperature_level_1,SFG_soil_temperature_level_2,SFG_soil_temperature_level_3,SFG_soil_temperature_level_4,SFG_surface_latent_heat_flux_sum,SFG_surface_pressure,SFG_surface_solar_radiation_downwards_sum,SFG_temperature_2m,SFG_total_precipitation_sum,SFG_u_component_of_wind_10m,SFG_v_component_of_wind_10m,NFG_dewpoint_temperature_2m,NFG_lake_ice_depth,NFG_skin_reservoir_content,NFG_snow_albedo,NFG_snow_depth,NFG_soil_temperature_level_1,NFG_soil_temperature_level_2,NFG_soil_temperature_level_3,NFG_soil_temperature_level_4,NFG_surface_latent_heat_flux_sum,NFG_surface_pressure,NFG_surface_solar_radiation_downwards_sum,NFG_temperature_2m,NFG_total_precipitation_sum,NFG_u_component_of_wind_10m,NFG_v_component_of_wind_10m
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1984,65.0,64.9,-147.8166667,165,229,135,253.8626805392179,1.0478054285049438,0.00018994420616313666,0.6217143984756084,0.21952779750631304,268.29673962063265,268.93039191274937,270.8486885340526,273.65020100757334,-302239.80606060603,98065.19624270043,3624749.732670455,257.6862830691869,0.0003198385852502125,-0.9351454050854,-1.2328014024580372,257.7799141507654,1.0169963836669922,0.00017796090249584928,0.614881113713832,0.18830438472298036,269.4178053760112,269.81936373426055,271.2682308602368,273.66632807758,-717659.7729257642,98123.46366391466,6071729.026917304,262.0808484328715,0.0005421801258331436,-0.829540130699913,-1.0736796359654943,279.50884116372947,0.11974794417619705,9.387619333502684e-05,0.838624210563707,0.0016999421296296296,284.77384892216446,283.3469085457884,279.1515991305127,273.36737630396726,-5879723.896296296,98503.29020664547,15902511.499074074,286.0213760517261,0.0024857911393550264,0.047930988853360355,0.1065236518412461
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1985,78.0,64.9,-147.8166667,150,231,134,250.78999860551622,1.043810248374939,0.00021109647221035431,0.6975463864538404,0.2447878689236111,269.14393226199684,269.7762912199231,271.73216922336144,274.45251530117457,-311272.81333333335,98164.62200629339,2539060.2470100913,254.24208806779657,0.0008309262171182989,-0.6294646053844029,-1.0602193575435213,256.96532786150516,1.0434280633926392,0.00018834448479986815,0.6716346977249028,0.20116993737599223,270.37457824200607,270.74872278100656,272.1470056976935,274.40525795852636,-807141.670995671,98217.30526244594,5848571.160542013,260.92963461442423,0.0007259256577480762,-0.4860294541239221,-0.8851925554385608,280.40080938766243,0.12309489399194717,0.00012054880015292571,0.818839979112445,0.00023503090018656716,284.43683736715747,283.2216015668653,279.55491494420767,274.6280406173781,-5862305.47761194,98281.11262292055,15042927.0741732,285.55593720241563,0.002588570134500173,0.020097229611221318,-0.10144604230994614
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1986,70.0,64.9,-147.8166667,140,222,142,253.00360537483576,0.992979109287262,0.00017466534461293908,0.6521093748864673,0.23609561011904764,268.14030724934156,268.95565545672446,271.4751589320955,274.32088109425126,-233493.64285714287,97847.80569312682,2236445.837864467,256.54069900966834,0.0004027048327384161,-0.7823546894959041,-1.0381624480088552,258.6656808767232,0.9708915948867798,0.00016027017197272448,0.6187678820736057,0.1852653434684684,269.8401390024134,270.31787213906875,272.01354985050983,274.42226040757083,-785710.2522522523,97894.00591216219,5891458.690569353,263.041053817795,0.0003485876491812171,-0.7804390992130246,-0.8340174192422865,278.13876606489,0.10278519243001938,6.495904124958416e-05,0.8007441269399977,0.000528684804137324,285.1953713681217,283.83800495398435,279.91170884521927,274.5406267452687,-5373676.661971831,98299.36275399796,15990484.444102112,286.2055687613331,0.0014020039028144662,-0.09449722901196543,0.024575485869752396
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1987,75.0,64.9,-147.8166667,161,218,147,253.52943563362587,0.9933398365974426,0.00022215751726681646,0.6998681179238161,0.22205979878364387,269.67035177479613,270.2528648139527,272.0098830236906,274.93925063407687,-405969.57763975154,98095.3715456376,3013561.6424932065,257.19025883566013,0.0004896110764813143,-0.991936452393699,-1.2243499079599636,257.307465923671,0.9934702515602112,0.00019849292273186047,0.6817442694570673,0.19445091504204898,270.3868546442156,270.77238047596865,272.15562960131837,274.8481863091846,-690955.3944954128,98056.00864571382,4721096.463799993,261.4591395497686,0.0005028403385225946,-0.9555820503730649,-0.9073131926562806,280.5694612040272,0.13491635024547577,0.00011346303348908892,0.8421727241842657,0.002874880420918368,285.1746784824364,283.86981658762556,279.9274540077262,274.55553682807357,-6185347.795918368,98203.04373494192,15520639.82185208,286.46935135112614,0.002568165587721414,-0.037387902504192175,0.05373881544385635
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1988,72.0,64.9,-147.8166667,159,222,142,250.9364265345927,1.0959991216659546,0.00020165165858948512,0.7474343575521578,0.3842507288390985,271.0353004687488,271.5532649458078,273.163456103087,275.8440654762635,-316852.72955974843,98662.21222422857,2756881.038423742,254.5896780585842,0.0007259562331697425,-0.8178412851797461,-0.9917970838286843,256.06882517760215,1.068781852722168,0.00018471167856329553,0.7049838778850909,0.3232200095603415,271.73335987239994,272.12006477550693,273.47245017043105,275.88501020666365,-674879.4054054054,98662.2014380103,5275228.983794341,260.1916244380825,0.0007074967760037599,-0.6728200957223816,-0.8021486747014271,279.83298509445547,0.1383017897605896,7.801473210675056e-05,0.8053307429725575,0.0012158317745011734,285.829940334732,284.70123436081576,281.4745362241505,276.8777584962442,-5707557.352112676,98548.24756317856,15400938.953565141,286.8231114221849,0.0018011295033604087,0.19370301256717076,0.3293106452400134
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1989,71.0,64.9,-147.8166667,149,222,142,248.69119112923642,1.0694901943206787,0.00019423766124168488,0.7717643852201884,0.48103322278733224,270.74029179174096,271.32773491093513,273.2053530733591,276.0996460541249,-176564.89932885906,98216.98890935227,2018070.709338297,252.18515173380806,0.0011080223943495903,-0.6617958729699153,-0.951636329326587,255.4220557284427,1.0536059141159058,0.00018422844240794308,0.723847471378945,0.39603238492398657,271.5103499896535,271.96037671659093,273.59000601210045,276.2399890601814,-641961.6306306307,98345.90154314476,5084310.003026464,259.4315728196154,0.0009933771472495783,-0.5514859473025117,-0.7340760483398092,280.8606172212412,0.13261479139328003,9.807719556098809e-05,0.8334479094111304,0.007288973096390848,286.5968171374898,285.72183123216945,283.1018023602839,278.95638713030746,-6790910.718309859,98295.05203060813,16122414.740371918,287.4849316995468,0.002841478851461037,0.0874255822857781,0.2614845121410529
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1990,77.0,64.9,-147.8166667,154,219,145,252.96991954324574,1.0428487062454224,0.00022548128290351835,0.7579671152226332,0.5125050730519481,271.01959474571856,271.5137944448563,273.07050690093604,275.7160030711783,-323287.8961038961,98109.34401950586,2276329.4452030133,256.6027970912653,0.000741458500441474,-0.8278720866550094,-0.968413814579769,257.8532516270469,1.0624123811721802,0.00021565285946499105,0.7304571323561706,0.4940750377544711,271.5453869951733,271.89385555795707,273.1559288861,275.52862497733247,-644378.1643835617,98112.15976532773,5503419.906064874,261.82718416907846,0.0008475586623237855,-0.6890970354210845,-0.7241041870784899,279.2739527647522,0.09044157713651657,9.35190796167001e-05,0.8368082009512806,0.007991536458333334,284.82773450215666,283.9375751276126,281.3045371702347,277.36989633406716,-6289125.586206896,98314.8692337913,16185320.900080819,285.76795333336145,0.002193251844930738,-0.2508596743660411,-0.003878750746277583
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1991,66.0,64.9,-147.8166667,161,239,126,249.0567450237077,1.1202892065048218,0.0001956006168825532,0.6477311122738303,0.17815644005564182,266.1043711992033,266.82790508230767,269.0516058288006,272.52289247216646,-288271.36645962734,98311.2203725495,3550923.068904711,253.10762258099243,0.0004884772600811432,-0.5951036992280377,-0.8972122913561998,255.30426433994188,1.0843284130096436,0.00019601687290179688,0.6370128417281095,0.15770616092442474,267.86634004930744,268.35409843838534,269.9235769295792,272.4251965611881,-709537.2552301255,98258.1105837855,6167405.909747263,259.682460500273,0.0005918614596439121,-0.5144606720619788,-0.6944965777536817,280.2023747257456,0.12152127921581268,0.00012253049425977878,0.8219440812787058,0.0027091213004298946,283.8907289050874,282.29531844204706,277.78393668724743,272.1940865289597,-5965611.079365079,98282.75072725484,15488535.275235616,285.56465166586406,0.002496139594509117,0.04986999243024808,0.04705310750890665
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1992,70.0,64.9,-147.8166667,173,255,110,253.30690192808748,1.001260757446289,0.000251604477392226,0.7622549704963303,0.4670934658748797,272.03124765899605,272.47344067744433,273.78022092109927,275.9054789754467,-312974.8670520231,98206.41120055097,3327109.5222704234,256.6349393738028,0.0008468675610850821,-0.6526516503681337,-0.9634170295645509,258.0879469054975,1.0425246953964233,0.0002630222369642822,0.7356936132985783,0.4260782079758986,272.1229772106495,272.48271152022613,273.6820522482878,275.6721111646665,-668009.0745098039,98165.34678883268,5949789.601143152,261.85603301603027,0.0010199951712069257,-0.47327248800813765,-0.6929808596380397,281.59116917234485,0.11990957707166672,0.00011183432105815767,0.8429179231325786,0.009100526751893939,286.0882649623987,284.7759730888136,281.04373805306176,276.0465100548484,-7156672.636363637,98453.91909327658,17021537.672727272,287.48364609227036,0.002587809404267428,0.18738760153452558,0.3739392634594078
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1993,75.0,64.9,-147.8166667,148,220,144,255.7962141380655,1.0147384405136108,0.0002084452457524634,0.7565194857013114,0.5773045995213966,271.4859365471848,271.9877490009274,273.497777376089,275.9438054969719,-210904.44594594595,98171.26822806691,2027377.7707717484,258.80198072313175,0.0009236985294340445,-0.7335369801736095,-0.8073200148505134,260.3036144054298,0.9634554982185364,0.00019808577542955233,0.7063163464719598,0.4771366003787881,272.03025551131276,272.4610633763402,273.8942959149679,276.26377116694584,-663421.5727272728,98109.94993489588,5083839.396075995,263.83106461149265,0.0009286961998428822,-0.7381492146939942,-0.7024942699706915,280.10757500595525,0.06782777607440948,9.221067065717994e-05,0.823273846396694,0.006679393627025463,286.4262224259199,285.6029234197404,283.21245268539155,279.39177143132247,-6370375.902777778,98574.12804610643,16327487.048502604,287.187838157018,0.002171992787951154,-0.11989981625918987,0.08226296140087964
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1994,67.0,64.9,-147.8166667,171,223,141,252.48653397736737,0.9976312518119812,0.00022513801359061374,0.7368802976654752,0.38582808883101855,271.2082500792386,271.72518214844825,273.33250993873656,276.02956407483794,-316482.2456140351,98085.86399987056,2829718.0276864036,256.11730980826644,0.0008147301416620097,-0.7070762648684703,-0.9116279305073253,256.68065113871626,0.9770527482032776,0.00020186868127329652,0.7132244048631782,0.32760989612528013,271.8961662440734,272.25524963070995,273.5814435414312,276.0999452565284,-666334.529147982,98132.03534820507,5148375.171682315,260.7703669538057,0.0007104248062227141,-0.6535177997053118,-0.72914878901523,279.99146011027904,0.07795293629169464,8.340703046068231e-05,0.8573166350382722,8.39774490248227e-05,286.01063051967753,285.0509282105358,282.262288573786,277.9902401105732,-6502609.418439716,98290.2847730127,16108342.235815603,286.7775307062388,0.002109098276549727,0.04838632240926677,0.1581351111684849
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1995,68.0,64.9,-147.8166667,155,208,156,252.12561056895925,1.0679486989974976,0.00015515008921264322,0.6403000399630558,0.3273823399697581,268.69613883726055,269.6368757227416,272.5845098064792,276.01356576078683,-190549.32903225807,98555.68346459176,2483944.7825053553,255.76783232330007,0.00032615968370868864,-0.7455488607447633,-1.0767456393088066,256.58825588837647,1.056839942932129,0.00015408868710391026,0.631894134558164,0.29196832118890226,269.82360752117927,270.5409766557889,273.0129240537302,276.0653026256806,-567089.9807692308,98445.39724574945,4859118.462593665,260.62536424245593,0.00034654688641607616,-0.7845067135416545,-0.9654760977778684,280.1729739710816,0.10524825006723404,7.612182575668022e-05,0.8452680676411358,0.0006698217147435897,285.75752006025385,284.93139952064575,282.455380598704,278.72828084587024,-6032612.705128205,98321.47073964175,15150836.500801282,286.5264029095313,0.0018761148452063308,0.10519345142902455,0.159455991963036
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1996,71.0,64.9,-147.8166667,166,234,131,250.79782398254522,1.0903856754302979,0.00021453820408348084,0.7059475042255049,0.27589361351656627,268.3560437543324,268.92851790079635,270.67874426248073,273.7159698478668,-246996.68674698795,98746.77186578343,2757375.0360578056,254.2422558619793,0.0006984523351840071,-0.7116063419116072,-0.909387977247736,255.71903533881218,1.0941880941390991,0.0001962723958696056,0.6824507103686317,0.24381997306802003,269.44927632367165,269.7971009528875,271.0339097188749,273.5947151401445,-648358.9145299145,98763.04984642095,5749002.944562341,259.76968856278967,0.0006560440826508814,-0.5950200187514653,-0.8245715352884384,278.53907866635694,0.12225300818681717,7.654025051126651e-05,0.8269691708433716,0.0006336474236641221,284.84498450106963,283.38407446591907,279.0968874331951,273.1853332956329,-5456288.320610687,98446.6422153308,17161901.196087785,285.92942311138904,0.0017979816790709955,0.18940140333491132,0.0780994306690517
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1997,72.0,64.9,-147.8166667,168,225,139,253.40717969243477,1.1124407052993774,0.00023947115839710313,0.6532294532609365,0.3104933481367808,270.63442495891036,271.1726011927164,272.7694390047166,275.2760232970829,-349495.64285714284,98011.05548773872,3410307.80405971,257.09896697316856,0.0003954997580084763,-0.8621517793526724,-1.0124754730671164,257.5288289557563,1.0893398523330688,0.00021006951177561742,0.6480422314008079,0.2568923611111112,271.4577814398873,271.75180037886975,272.9441522527624,275.24640112135154,-752815.0044444444,98119.4187550636,5838883.310845269,261.71754021256055,0.00047130687038749857,-0.7933232978538226,-0.8277116687209515,280.47188613397617,0.11616375297307968,8.455640692219174e-05,0.8536600790721333,0.0016890784247601918,286.07101100583156,284.8460373958523,281.07278772623994,275.57935316328246,-5788949.755395683,98386.26338265323,16133551.776528778,287.06515654785744,0.0021106891798079804,0.05674832015872287,0.07795690804076706
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1998,75.0,64.9,-147.8166667,162,229,135,249.23767868481553,1.0753289461135864,0.00021494583920441524,0.6727127805658825,0.21644096217528286,267.6215701515291,268.2454196435433,270.1255773261741,273.6731853877567,-275627.7901234568,97968.0261300797,2650264.350335769,252.79959835240865,0.000571949933601714,-0.6910126601717593,-0.9263232848281227,254.72360276412414,1.0879095792770386,0.0001847477361364657,0.6591974888132474,0.17872941684861704,269.01050057890114,269.3359324359478,270.632330304497,273.5385647403102,-666307.6855895197,97973.8566919407,5414488.515761463,258.94768124098704,0.0006326611803319371,-0.6592181126276652,-0.8120381570105296,279.2883905716884,0.12616123259067535,7.61749935738834e-05,0.8515678575009478,0.0002197265625,285.985077841488,284.48412211853787,279.9176870416713,273.08986842308514,-5237837.3185185185,98280.65505883486,16794700.055439815,287.1406964619957,0.0017224752072770855,-0.03696569954907458,0.003567372428046313
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1999,74.0,64.9,-147.8166667,138,228,136,252.8116195512854,1.014588713645935,0.00015717656644070207,0.604497350068484,0.22140959956219813,268.3853842279184,269.32686389701956,272.34943642823595,275.3729402109046,-180690.13043478262,98016.73150192486,1831923.3841145833,256.4423631170521,0.00022170985380939263,-0.9834108729869274,-1.1818355981278532,258.9960133848135,0.9776063561439514,0.00012996527012328654,0.5925230816093802,0.15941936649077112,270.4958537837916,271.0446686661036,273.0215755986888,275.64899794260657,-843738.552631579,97956.54183228248,5641145.514579907,263.5620119697171,0.00030227339957494923,-0.8919441736581026,-0.798592184370721,279.72914835050994,0.08413942903280258,0.00010472232950668704,0.8376872784951152,0.000365911745557598,285.30517227509444,284.4334180869309,281.84855732263304,277.65717363357555,-5618956.661764706,98301.04736567475,15135332.606617646,285.92498590431956,0.0022461624081046606,0.05776090394048137,0.4253952862585294
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2000,87.0,64.9,-147.8166667,154,243,122,256.06459191970504,1.0659370422363281,0.0002003332511300132,0.6856047769129534,0.350120379295184,269.8850418107335,270.44058290291645,272.18513102345656,274.2871306613411,-340275.038961039,98135.64641462055,2571906.6690705535,259.49630092026354,0.0005474629541266997,-1.1331510226447858,-1.0322506734819124,260.47542590597857,1.0245609283447266,0.00018066694175592027,0.6425789896352795,0.2880995008680555,270.8539452520091,271.1896472690202,272.463788175125,274.43504730402526,-843727.2016460905,98165.63445283027,6328396.369814775,264.5668278106773,0.0005457881505743394,-0.903303677162515,-0.8763188956042213,279.62531303447446,0.0943722128868103,0.00012959884937669412,0.8216285917276889,0.002981050418374317,284.23136504230604,283.08293972640746,279.635780417854,274.780475053631,-6198265.836065574,98484.42998500467,15546048.178278688,285.2848884030117,0.0028519481985115683,0.3327516799416048,0.15073086915771816
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2001,85.0,64.9,-147.8166667,157,228,136,254.5426436057769,0.9515203833580017,0.0001349520895258383,0.6275909894844025,0.17110111050291935,266.3188411364383,267.32320927662465,270.4611656529128,274.6329248310908,-266292.0891719745,97945.11039406683,2731628.201133971,258.4930637262428,0.0003415034822949523,-0.9865654390582105,-1.0573821895441429,258.87291648373963,0.9725410342216492,0.00013863943430066807,0.628889607058631,0.15736951326069074,268.17221349303486,268.8470073276096,271.0989894615977,274.5425495961953,-725758.0087719298,97879.92070141173,5551235.352587918,263.1898026940418,0.00044964059894469274,-0.8787308725697257,-0.8294873838884783,279.9373089612698,0.08557603508234024,9.048372214915706e-05,0.8464996312178821,0.00024443981694240196,284.96900037223213,283.6837896879981,280.011312938204,274.8845131116755,-5694307.014705882,98340.40684838385,15385486.29273897,286.07538574349655,0.0018516558003139044,0.10829666373776455,-0.12195322151277578
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2002,98.0,64.9,-147.8166667,135,221,143,256.1681104919058,1.0346269607543945,0.00016676943611215674,0.6104469021161395,0.1391939139660494,266.5531973709295,267.332522163862,269.5884309980606,272.9536248101128,-349803.85185185185,98139.3255244502,3279113.988368056,259.8579876652469,0.00038024308621884386,-0.8389582654576243,-0.9753990770858016,260.50078335642627,0.9564747214317322,0.0001535265457845921,0.6080184695767423,0.11701755897671574,268.4678377522602,268.9148718602337,270.4582678649581,272.9126914184017,-742113.1674208145,98328.95167856806,5554332.913284785,264.71560531432084,0.0005160030635464584,-0.7726191082691176,-0.7390777688939829,279.2032209809843,0.13180232048034668,0.00010580341993789852,0.8365784996039388,0.00776156623324592,284.24462610969465,282.7894421112843,278.4924924223573,272.66085699388196,-5454088.783216783,98386.9377538152,15800163.593531469,285.68183248471,0.002604390625681336,0.12496935293113169,0.08851831276099999
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2003,89.0,64.9,-147.8166667,138,226,138,252.9664863641713,0.9417033791542053,0.0002168200478173683,0.6937968607110103,0.2324557834201388,268.31676016913514,268.8128837963233,270.36952015973503,273.2658889097868,-324270.28985507245,98140.25832790797,3313187.024456522,256.628369188539,0.0006044974270087337,-0.8119301764285509,-1.105307112569395,258.90951090224723,0.8301227688789368,0.00016967759942938086,0.683078448856826,0.1682478192984882,270.00899526714215,270.26178828101587,271.193867390838,273.2479638406309,-708943.1327433628,98272.31548874217,5751941.847973849,263.29098244050954,0.0005539953246138966,-0.7717612236298643,-0.9250704691825015,278.79040681221636,0.08394331485033035,9.357059095504776e-05,0.8256114349848985,0.00010143040458937198,284.9755603633642,283.44454571820677,279.0544048023686,272.89668490460537,-5582255.985507246,98340.53606558539,16245037.712097943,286.14608272607774,0.0024479926834671865,0.22474029156320924,0.19975120635424257
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2004,89.0,64.9,-147.8166667,148,227,138,252.2382033923725,1.0181251764297485,0.00022812251437891702,0.7155187156823306,0.3589856946790541,270.9708336580983,271.462520479082,272.9371365770563,275.33159777495223,-280196.6621621622,98263.959235114,2404681.454457876,256.01836540033145,0.0005554231574607765,-0.8572706231125841,-1.1279942159717147,257.7859032808771,0.9377718567848206,0.0001929827559624476,0.6793253487427329,0.2827214760577275,271.6892025397213,272.0939357998438,273.5245130737798,275.9701688461192,-671506.8017621145,98257.28353509893,5066106.263476132,262.0973131177009,0.0005734119435546631,-0.8345941958098334,-0.9147491715903153,280.9163237216969,0.1183062195777893,6.179450358745555e-05,0.8300390591943904,0.0005838145380434783,287.7148175539026,286.41108743234537,282.5600689137039,276.8214585539224,-6102474.579710145,98586.08594339713,17894025.667119566,288.6261387424192,0.0015338282073029288,-0.016812145422046263,-0.09563845050507698
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2005,88.0,64.9,-147.8166667,143,208,156,253.38013036767916,1.00674307346344,0.00017267496852607994,0.6919692150362721,0.32363969851762814,269.50098929149556,270.2892033592527,272.8076038360595,275.95928876383323,-214735.94405594407,98186.91992415139,2258970.8961975523,257.15921183232655,0.0006340662576477477,-0.7795517539088815,-1.080924188896215,257.73349991517205,0.9889577627182007,0.0001688678689205494,0.6635144933676109,0.28748517158703923,270.44909066114644,271.1024396786323,273.27920427994843,276.22957783784614,-553824.5865384615,98130.2741057567,4635417.482891376,261.88611955520423,0.0005398366042565537,-0.8088848808637035,-0.9728522541431285,280.33215689047813,0.12574629485607147,8.930206203307854e-05,0.8460780550272033,0.004967322716346154,286.0758093320406,285.18049553928216,282.6736204644553,278.8346630609951,-6023729.076923077,98330.72226291226,16812796.768830128,286.9382442612933,0.0020460315981482725,-0.05606552958488462,-0.02175333382736924
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2006,92.0,64.9,-147.8166667,157,221,143,251.45721471588072,1.059669852256775,0.00016875476467634708,0.6263539382353458,0.22395833333333348,266.9257817683452,267.8576515060068,270.8055347556014,274.5207115586395,-278599.41401273885,98248.08651701002,3030000.9529757164,255.56834908908587,0.0003279701355431632,-0.7914807487698372,-0.8629562259985885,256.409269105615,1.043871283531189,0.00016668116951959718,0.6161408921532323,0.19584957255137636,268.5930860844493,269.201077091568,271.38681801843427,274.5758721450875,-749413.7285067873,98166.04328985201,5863843.528245192,261.04316849226683,0.00036492749665498794,-0.7289448771541476,-0.6932967926402255,279.65440341976137,0.11859259009361267,0.00010604883754725778,0.8348600296151669,0.002086861706002331,284.8557357165642,283.61842583165026,279.9155239914402,274.8343838200424,-5452903.552447553,98360.37079782198,14418902.970170455,286.0680920438611,0.0022134810702503275,0.2390561428937046,0.3341083629425867
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2007,87.0,64.9,-147.8166667,162,227,137,252.78305574503446,1.0164811611175537,0.00015460719726213213,0.6184459549409372,0.16375079370820475,266.32362355518734,267.09419987917937,269.5253139425206,273.63515364878475,-268608.86419753084,98240.00300503953,2978347.3227718966,256.93942650453556,0.00031789672563103325,-0.8701015764793743,-0.9774179176538567,256.98277886568525,0.9854786992073059,0.00012798102985569736,0.6063445520295967,0.1292466487128304,268.3641639154913,268.77182476531044,270.3853698932127,273.6243781063176,-688815.0660792951,98143.90469911549,5680905.236680825,262.1365531831762,0.0003235826080206504,-0.8341537981831552,-0.8626452918969933,280.8660003309413,0.09581255167722702,8.70821775456125e-05,0.8415453528255736,0.0013095085348236008,286.75699548651687,285.26685699407204,280.6037233589341,273.15465512240894,-5593542.189781022,98365.03532257452,16839443.76140511,287.9372767427542,0.00206725377984509,-0.1237735864309789,-0.01962328653265956
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2008,87.0,64.9,-147.8166667,153,219,145,252.00466128164385,1.1022673845291138,0.00019408369635704552,0.6992160361057272,0.24086573648556647,268.34997241117867,269.0375894741816,271.2740004919711,274.119497988998,-346023.55555555556,98419.3687151076,2968638.8252415876,255.89835422490927,0.0005811580707058442,-0.828927099574885,-0.918109738489122,256.84986476520794,1.0400898456573486,0.00017454005675773102,0.6676991845011896,0.20686570258989745,269.6179631783355,270.1231874439816,271.85514801350536,274.30561422176726,-689633.3515981735,98385.12724520183,5461232.89346216,261.26804321033603,0.0005144839993757424,-0.7069350553611281,-0.8015170681603602,278.8291635184454,0.13328605890274048,6.14283156806025e-05,0.8254398747422229,0.0022345882722701153,285.8021842693462,284.307673276704,280.08662854337126,274.26129300347674,-5121155.075862069,98477.17972454205,16817793.807431977,286.99465681054124,0.001476546657301823,-0.01950694939185819,0.013868707898019365
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2009,105.0,64.9,-147.8166667,163,232,133,251.56104514155143,1.0239866971969604,0.0002016382623303887,0.6582525267679024,0.1694770298121166,267.6477021098381,268.32591098559175,270.388325322625,273.41293960602496,-380849.34969325154,98409.22321043423,2977517.4530201545,255.63294538642234,0.00036632899565068556,-0.6682414516105729,-1.0072973396149154,256.60118238953345,0.9996435642242432,0.00017410788107021107,0.6589255627544448,0.14445811304552802,269.053767335826,269.4283751180803,270.7560244565723,273.30165942784015,-756458.801724138,98329.50083765491,5294438.033778749,261.1808931471287,0.0005278761415236893,-0.607199402204875,-0.7831314182144474,278.8430937955853,0.11681534349918365,9.016236080262895e-05,0.8560484084569124,0.0007079466243734336,284.41917432818497,283.02296475479784,278.87674040065366,272.92031106016697,-5484444.2105263155,98253.65230826092,16141687.578947369,285.5274124002099,0.0023150724534284016,0.12674886630591287,-0.06751258510694767
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2010,127.0,64.9,-147.8166667,138,220,144,251.14492879397628,1.0160431861877441,0.00019292371428531138,0.6266263582280289,0.1903624603713768,268.3158874419577,269.01994152345526,271.2455958813285,274.6293126811152,-289064.7971014493,98183.96708701315,2273911.818387681,254.6811780146355,0.00037029598839097327,-0.7754566922855841,-1.1088828038478242,256.7829913832925,0.9806914329528809,0.00014277814012585255,0.6132124738259748,0.137600615530303,269.99141261938837,270.36350749044715,271.80377571221567,274.7856666767237,-638175.4636363636,98002.0962661281,5214734.4889914775,261.77229909896846,0.00037443520804654186,-0.8030853898236243,-0.8844825652512635,279.7890320795554,0.11603191494941711,7.504467093558223e-05,0.8491648236910501,0.001728481716579861,286.2556444274054,284.89346441074656,280.7439796836288,274.5527991409655,-4965076.083333333,98419.60378011069,15874952.063802084,287.27278851138203,0.0018043060216572896,0.10798358006609826,0.08414151740294923
